,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score,error
164,65,4,1e-07,2,7.618788982602499e-05,mse,auto,False,0.6704402242987688,r2_score,maximize,0.7579848675972576,
165,63,3,0.05,5,5.21327843438818e-05,mse,auto,False,0.6615544431525852,r2_score,maximize,0.757477743056474,
166,7,3,2.223970124252846e-06,5,0.0007072565480610698,mse,auto,False,0.6615544431525852,r2_score,maximize,0.757477743056474,
167,27,5,0.05,10,1e-07,huber,auto,False,0.6680213096504282,r2_score,maximize,0.7550172051926727,
168,31,5,1e-07,10,1.0662087366284895e-05,huber,auto,False,0.6680213096504282,r2_score,maximize,0.7550172051926727,
169,12,5,1e-07,10,1e-07,huber,auto,False,0.6680213096504282,r2_score,maximize,0.7550172051926727,
170,39,3,1e-07,2,0.00011622322795418594,mse,auto,False,0.6659188565995697,r2_score,maximize,0.7549197491272924,
171,4,5,2.440106227478093e-07,2,0.001728310149789484,mse,auto,False,0.6732460025592445,r2_score,maximize,0.7520701071320479,
172,77,5,0.05,2,1e-07,mse,auto,False,0.6806643863719919,r2_score,maximize,0.7517006664662107,
173,20,5,1e-07,2,7.433595353859707e-06,mse,auto,False,0.6806643863719919,r2_score,maximize,0.7517006664662107,
174,75,5,0.05,2,0.00014579694948699864,mse,auto,False,0.6806643863719919,r2_score,maximize,0.7517006664662107,
175,0,3,0.00010563260861381648,10,0.000550078984732452,mse,auto,False,0.6674994916464755,r2_score,maximize,0.7487400588613895,
176,47,4,1e-07,5,4.107703066072238e-06,huber,auto,False,0.663741663337833,r2_score,maximize,0.7454367106527715,
177,138,5,1e-07,5,9.244084402656242e-05,huber,auto,False,0.6689950327306546,r2_score,maximize,0.7451365697975442,
178,19,5,0.05,5,1e-07,huber,auto,False,0.6674004899859334,r2_score,maximize,0.7447715871408531,
179,76,4,1e-07,2,0.00013078857926649256,huber,auto,False,0.6682214127623952,r2_score,maximize,0.7445979669801519,
180,37,4,1e-07,2,6.360491346406912e-07,huber,auto,False,0.6682214127623952,r2_score,maximize,0.7445979669801519,
181,29,5,1e-07,2,6.29275877479464e-06,mae,auto,False,0.6775435588155656,r2_score,maximize,0.7408128493978529,
182,153,5,0.05,2,1e-07,mae,auto,False,0.6775435588155656,r2_score,maximize,0.7408128493978529,
183,51,5,0.05,2,3.6376131715237875e-06,huber,auto,False,0.6763693990302262,r2_score,maximize,0.7350270570041693,
184,18,5,1e-07,5,1e-07,mae,auto,False,0.6747143339800935,r2_score,maximize,0.734745470216402,
185,1,5,2.1988359660090037e-07,5,0.000522533477381128,mae,auto,False,0.6747143339800935,r2_score,maximize,0.734745470216402,
186,33,5,0.05,5,1.5723698303867782e-05,mae,auto,False,0.6747143339800935,r2_score,maximize,0.734745470216402,
187,87,4,1e-07,5,0.00015026194872966382,mae,auto,False,0.668050576627961,r2_score,maximize,0.7333295401036872,
188,55,4,1e-07,2,1e-07,mae,auto,False,0.6673658875687426,r2_score,maximize,0.7333295401036872,
189,11,5,0.04999999999999994,10,0.05,huber,auto,False,0.5938936169714433,r2_score,maximize,0.6325604849326434,
190,73,3,1e-07,10,0.05,huber,auto,False,0.5938936169714433,r2_score,maximize,0.6325604849326434,
191,3,2,0.005469127599175856,2,8.05195088657511e-07,huber,auto,False,0.5889944077771831,r2_score,maximize,0.6211063677666324,
192,22,2,1e-07,2,0.05,mse,auto,False,0.5889944077771831,r2_score,maximize,0.6211063677666324,
193,35,2,1e-07,10,0.00867106763165623,mae,auto,False,0.5889944077771831,r2_score,maximize,0.6211063677666324,
194,16,5,0.05,5,0.05,mse,auto,False,0.5889944077771831,r2_score,maximize,0.6211063677666324,
195,17,2,1e-07,5,1e-07,mse,auto,False,0.5889944077771831,r2_score,maximize,0.6211063677666324,
196,10,2,0.05,10,1e-07,mae,auto,False,0.5889944077771831,r2_score,maximize,0.6211063677666324,
197,8,2,2.502475838964357e-06,2,6.015316353972945e-05,huber,auto,False,0.5889944077771831,r2_score,maximize,0.6211063677666324,
198,15,5,1e-07,2,0.05,mae,auto,False,0.5889944077771831,r2_score,maximize,0.6211063677666324,
199,2,3,0.00015849749715096136,5,6.608518772338821e-07,msle,auto,False,,r2_score,maximize,-1e-08,MSLE can only be deployed if y > -1
