,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score
103,194,4,3.097890529285095e-06,2,0.00011213493045817104,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
104,195,4,3.1099958920086014e-06,2,0.00011217786712252669,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
105,196,4,3.1279791484450206e-06,2,0.00011222547939328049,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
106,197,4,3.1570371651959696e-06,2,0.00011225595400242659,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
107,198,4,3.1745711605135104e-06,2,0.00011227916207106134,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
108,199,4,3.199767193956276e-06,2,0.00011235968229949381,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
109,2,4,0.00025422023005834205,2,0.00015849749715096136,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,1.0
110,184,5,1e-07,2,2.254765531530886e-06,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
111,21,5,1e-07,2,1e-07,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
112,22,5,1e-07,2,1.1625699299899155e-06,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
113,176,5,1e-07,2,3.7071173747556195e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
114,178,4,0.0001698036346766093,2,0.0004019642266839703,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
115,181,5,1e-07,2,0.005386686913013573,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
116,111,5,0.001943396672703596,2,6.961311694757727e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
117,96,5,1e-07,2,0.0025363299190940577,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
118,109,3,0.05,2,0.00025761246590162566,gini,auto,False,0.9756898617704836,matthews_corrcoef,maximize,0.9863434247022977
119,112,5,0.000502962707190931,2,1.4272882566555241e-06,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
120,123,5,1e-07,2,7.033679515444212e-06,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
121,164,3,0.05,2,0.00015852612424229967,gini,auto,False,0.9756898617704836,matthews_corrcoef,maximize,0.9863434247022977
122,41,4,0.00720922708155898,2,5.792319653134476e-07,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
123,89,3,1e-07,2,1e-07,gini,auto,False,0.9757558187849009,matthews_corrcoef,maximize,0.9863434247022977
124,45,5,1e-07,2,6.304644330269653e-05,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
125,42,5,6.351770110492532e-05,2,1.2825547947977448e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
126,62,3,0.05,2,7.94440179671364e-05,gini,auto,False,0.9756898617704836,matthews_corrcoef,maximize,0.9863434247022977
127,134,5,1e-07,2,2.3933590010995677e-05,log_loss,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
128,6,5,0.005966072022815216,2,3.1037446767463466e-05,gini,auto,False,0.97219262709266,matthews_corrcoef,maximize,0.9863434247022977
