,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score,error
77,80,5,1e-07,2,3.5732147430897663e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
78,85,5,0.05,5,6.5831128673944775e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
79,86,5,0.05,5,2.776793098654538e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
80,113,5,2.4818217803910705e-05,2,2.5591530978544593e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
81,115,5,1e-07,5,1.0780490545311934e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
82,117,5,5.101010187299081e-05,2,1e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
83,118,5,1e-07,2,7.71855770315922e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
84,119,5,0.04999999999999994,2,6.265323907433457e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
85,88,5,1e-07,5,1.4183597854016101e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
86,89,5,7.325469574532086e-06,5,5.284755672121522e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
87,90,5,1e-07,2,1.6850903393980504e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
88,91,5,0.05,5,2.439888862127355e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
89,96,5,0.00019330300429175077,2,1.8124303816974247e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
90,101,5,1e-07,5,7.3522385012280775e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
91,102,5,0.05,5,2.2318178238277357e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
92,103,5,0.0004484820313890534,5,1.455013747268833e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
93,104,5,1e-07,5,1.9473197410718375e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
94,105,5,1e-07,5,5.1036068001626476e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
95,106,5,1e-07,5,3.0542227467453646e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
96,109,5,7.551258661675782e-05,5,3.499045451368574e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
97,110,5,0.04999999999999994,2,2.6520239111452474e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
98,111,5,0.0019164199742173712,2,2.914742998871157e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
99,193,5,1.171110452170638e-07,2,1.6687827046250936e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
100,194,5,0.05,2,4.596364817225546e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
101,195,5,0.03849934577245896,5,2.026339729592313e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
102,196,5,6.572435127290999e-06,2,1.5544007564384518e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
103,197,5,0.0005354814734251132,2,1.7754737593621024e-05,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
104,198,5,6.662552488633611e-06,5,1.0575446800190818e-07,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
105,199,5,1e-07,5,4.690990680219607e-06,mse,auto,False,0.9152105988628917,r2_score,maximize,0.9087397851884155,
106,94,5,1e-07,2,6.939317105819853e-05,mse,auto,False,0.9151874511264889,r2_score,maximize,0.9087270039552562,
107,153,5,0.0006522084366185504,2,6.358636535813591e-05,mse,auto,False,0.9151874511264889,r2_score,maximize,0.9087270039552562,
108,76,5,3.771143731656997e-05,2,5.360995322931083e-05,mse,auto,False,0.9151874511264889,r2_score,maximize,0.9087270039552562,
