,trial_no,max_depth,imp_threshold,min_samples_split,min_impurity_decrease,criterium,n_steps,adaptive,train_score,metric,opt_direction,test_score
162,167,5,0.00011777903145552515,2,1.698069472191033e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
163,192,5,0.00048356205843379225,5,8.930508627721843e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
164,193,5,6.845524977871666e-06,5,0.0002517720203468208,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
165,194,5,0.00010741198307850676,10,5.7805587472626545e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
166,195,5,3.312442936822433e-05,10,1.3028280250769986e-05,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
167,196,5,0.04999999999999994,10,2.446058163315575e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
168,197,5,0.05,2,1.4106800612826405e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
169,198,5,5.197469599168547e-05,10,2.591602891158275e-06,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
170,199,5,9.22298027526419e-06,10,3.2869332612384623e-07,log_loss,auto,False,0.965063794659838,matthews_corrcoef,maximize,0.9646092730425463
171,6,5,0.005966072022815216,2,3.1037446767463466e-05,gini,auto,False,0.9653328041919207,matthews_corrcoef,maximize,0.9599500444891731
172,18,5,2.4920572896916168e-05,2,1e-07,gini,auto,False,0.9653328041919207,matthews_corrcoef,maximize,0.9599500444891731
173,21,5,1e-07,5,1e-07,gini,auto,False,0.9653328041919207,matthews_corrcoef,maximize,0.9599500444891731
174,23,5,4.310461892636749e-05,2,2.4857458458691908e-05,gini,auto,False,0.9653328041919207,matthews_corrcoef,maximize,0.9599500444891731
175,16,5,1e-07,2,1.2489238496882528e-05,gini,auto,False,0.9653328041919207,matthews_corrcoef,maximize,0.9599500444891731
176,14,5,1e-07,5,0.00040532267752583395,gini,auto,False,0.9653328041919207,matthews_corrcoef,maximize,0.9599500444891731
177,11,5,1e-07,2,0.00014754584971182736,gini,auto,False,0.9653328041919207,matthews_corrcoef,maximize,0.9599500444891731
178,13,5,9.441461569254854e-06,5,2.660633576658466e-05,gini,auto,False,0.9653328041919207,matthews_corrcoef,maximize,0.9599500444891731
179,5,5,2.440106227478093e-07,2,0.001728310149789484,gini,auto,False,0.963021981555444,matthews_corrcoef,maximize,0.9568690739411002
180,120,5,1e-07,10,1e-07,gini,auto,False,0.963021981555444,matthews_corrcoef,maximize,0.9568690739411002
181,10,5,0.04999999999999994,10,0.00019746407395711632,gini,auto,False,0.9587895173300783,matthews_corrcoef,maximize,0.9491654782197776
182,15,5,0.05,2,2.050604596550343e-06,gini,auto,False,0.9587895173300783,matthews_corrcoef,maximize,0.9491654782197776
183,12,5,0.05,2,0.00033385396330943385,gini,auto,False,0.9587895173300783,matthews_corrcoef,maximize,0.9491654782197776
184,121,4,1e-07,2,2.476118797952882e-05,gini,auto,False,0.9405114644745066,matthews_corrcoef,maximize,0.9353186533050056
185,0,3,0.00010563260861381648,10,0.000550078984732452,gini,auto,False,0.9131285355781911,matthews_corrcoef,maximize,0.9294856443872739
186,9,3,0.0011979245528732925,10,0.0008887887701971938,gini,auto,False,0.9131285355781911,matthews_corrcoef,maximize,0.9294856443872739
187,104,3,1e-07,2,1e-07,gini,auto,False,0.9131285355781911,matthews_corrcoef,maximize,0.9294856443872739
188,25,4,0.05,10,1e-07,gini,auto,False,0.9364569846586533,matthews_corrcoef,maximize,0.9239730422726757
189,64,3,1e-07,2,0.05,log_loss,auto,False,0.9112417238771466,matthews_corrcoef,maximize,0.9188365788286942
190,3,3,6.608518772338821e-07,10,4.633485785769779e-06,log_loss,auto,False,0.9112417238771466,matthews_corrcoef,maximize,0.9188365788286942
191,28,5,1e-07,2,0.05,log_loss,auto,False,0.9112417238771466,matthews_corrcoef,maximize,0.9188365788286942
192,20,5,0.0033355800548265095,5,0.05,log_loss,auto,False,0.9112417238771466,matthews_corrcoef,maximize,0.9188365788286942
193,2,4,0.00025422023005834205,2,0.00015849749715096136,log_loss,auto,False,0.9186816470705272,matthews_corrcoef,maximize,0.9169128341737208
194,4,4,2.946129012672411e-07,10,4.7333637874529383e-07,log_loss,auto,False,0.9186816470705272,matthews_corrcoef,maximize,0.9169128341737208
195,8,5,1.2287177519591657e-07,10,0.016629680409859536,gini,auto,False,0.8986932777921904,matthews_corrcoef,maximize,0.9047787249125868
196,26,4,1e-07,5,0.05,gini,auto,False,0.8793852202755115,matthews_corrcoef,maximize,0.8824552831136717
197,1,2,1.0943821455981228e-05,2,0.009991999269277354,log_loss,auto,False,0.8363512796219374,matthews_corrcoef,maximize,0.8328247381922896
198,7,2,0.0407354216380702,10,0.027462677050415336,gini,auto,False,0.8324227051707278,matthews_corrcoef,maximize,0.8195208355312048
199,17,2,0.05,5,1e-07,gini,auto,False,0.8324227051707278,matthews_corrcoef,maximize,0.8195208355312048
